employee_id,employee_name,gender,age,DOB,marital_status,department,job_role,education_level,education_field,hire_date,years_at_company,monthly_salary,hourly_rate,overtime,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,training_times_last_year,num_companies_worked,promotion_last_years,distance_from_home,business_travel,city,manager_name,attrition,reason_for_leaving,exit_date,missing_survey_data,duplicate_emp_id,age_group,tenure_group
EMP1471,Samantha Lucero,Female,36.0,1982-11-28,Married,Finance,Finance Manager,4,Technical Degree,2021-08-12,3,69650.0,67.23,Yes,4.0,3.0,3.0,1.0,2.0,1.0,0,32.3,Travel_Frequently,Cynthiatown,Antonio Ward,No,,,False,False,36-45,1-3yr
EMP2100,Robin Powers,Male,53.0,,Not Disclosed,Research & Development,Data Analyst,3,Medical,,2,88500.0,48.37,Yes,3.0,,2.0,4.0,0.0,0.0,3,8.2,Non-Travel,New Janetville,Anna Welch,No,,,True,False,46-65,1-3yr
EMP2273,Amanda Stephens,Male,51.0,,Married,Marketing,Content Strategist,1,Life Sciences,2022-10-12,2,86100.0,82.05,Yes,4.0,4.0,,,2.0,1.0,3,9.0,Non-Travel,Lake Vanessatown,Brian Sanders,No,,,True,False,46-65,1-3yr
EMP1560,John Johnson,Not Disclosed,44.0,1995-02-02,Divorced,Marketing,Marketing Executive,4,Technical Degree,,4,43200.0,43.35,No,3.0,,4.0,1.0,2.0,3.0,0,,Travel_Frequently,Nathanbury,Christopher Farmer,Yes,Health Issues,,True,False,36-45,3-6yr
EMP1303,Gloria Cochran,Male,55.0,,Divorced,Research & Development,Research Scientist,2,Business,,1,46900.0,94.69,Yes,3.0,4.0,2.0,,3.0,2.0,2,38.4,Non-Travel,West Shelbychester,Amanda Kramer,No,,,True,False,46-65,<1yr
EMP1583,Dr. Michael Blair,Male,59.0,1995-12-18,Single,Marketing,Marketing Manager,4,Technical Degree,,7,50700.0,50.34,Yes,3.0,4.0,,2.0,2.0,5.0,2,16.3,Travel_Frequently,East Angela,Patricia Jackson,No,,,True,False,46-65,6+yr
EMP2270,Adam Davis,Male,29.0,,Single,Sales,Sales Executive,3,Technical Degree,,5,74150.0,47.82,No,1.0,,3.0,3.0,2.0,0.0,2,21.3,Travel_Frequently,North George,Brittany Fitzgerald,No,,,True,False,26-35,3-6yr
EMP1799,Benjamin Watts,Male,41.0,,Single,Finance,Finance Manager,4,Life Sciences,,8,67600.0,36.87,No,4.0,3.0,2.0,,2.0,6.0,0,27.3,Travel_Rarely,South Derek,Erica Flores,No,,,True,False,36-45,6+yr
EMP1012,Daniel Martin,Female,58.0,,Not Disclosed,Human Resources,Recruiter,5,Life Sciences,,9,96500.0,30.28,No,2.0,2.0,2.0,4.0,4.0,1.0,0,,Non-Travel,New Edwardville,Lisa Jones,Yes,Retirement,,False,False,46-65,6+yr
EMP2414,John Johnson,Female,50.0,,Single,Research & Development,Data Analyst,4,Technical Degree,2023-04-30,1,43700.0,34.63,Yes,4.0,1.0,1.0,4.0,4.0,3.0,2,,Non-Travel,Maxwellborough,Christopher Riggs,No,,,False,False,46-65,<1yr
EMP1539,Kim Bush,Female,34.0,,Married,Marketing,Marketing Executive,1,Medical,,9,43000.0,32.32,Yes,5.0,2.0,2.0,3.0,2.0,2.0,1,1.6,Travel_Rarely,Jennaton,Dana Lozano,No,,,False,False,26-35,6+yr
EMP1628,Aaron Webster,Male,39.0,1989-07-30,Married,Finance,Accountant,5,Medical,2018-04-12,6,41000.0,99.19,Yes,4.0,3.0,3.0,2.0,2.0,6.0,1,,Travel_Frequently,North Ryanbury,Brian HaYes,No,,,False,False,36-45,3-6yr
EMP1282,Patricia Carrillo,Female,36.0,1970-05-06,Married,Marketing,Marketing Manager,2,Medical,,8,51800.0,56.14,Yes,2.0,2.0,4.0,,3.0,3.0,0,28.7,Travel_Rarely,New Lisaville,Ryan Lewis MD,No,,,True,False,36-45,6+yr
EMP2278,Samantha Snyder,Female,35.0,1966-03-22,Single,Research & Development,Lab Technician,2,Human Resources,,9,77000.0,64.7,Yes,3.0,4.0,1.0,1.0,2.0,6.0,2,8.6,Travel_Frequently,Johnsonberg,Jessica Walker MD,No,,,False,False,26-35,6+yr
EMP1984,Ann Brown,Female,49.0,2003-07-09,Not Disclosed,Research & Development,Lab Technician,2,Marketing,2017-07-07,7,57700.0,69.91,Yes,5.0,2.0,3.0,2.0,4.0,0.0,1,,Non-Travel,Cannonborough,Nancy Roman,No,,,False,False,46-65,6+yr
EMP1240,Gary Robinson,Female,55.0,,Single,Marketing,Marketing Executive,2,Marketing,,4,93135.0,76.11,No,3.0,3.0,,,1.0,3.0,0,,Travel_Frequently,East Geoffreystad,Erin Mcdonald,No,,,True,True,46-65,3-6yr
EMP1224,Sally Thornton,Male,22.0,,Single,Research & Development,Data Analyst,3,Human Resources,,1,52700.0,47.85,No,2.0,2.0,2.0,2.0,0.0,1.0,1,13.1,Non-Travel,Hendersonburgh,Lindsey Sims MD,No,,,False,False,18-25,<1yr
EMP1673,Leroy Weber,Not Disclosed,22.0,1999-12-07,Divorced,Research & Development,Research Scientist,1,Business,,9,101100.0,38.15,No,4.0,,4.0,,1.0,5.0,3,13.3,Non-Travel,North Teresaview,Thomas Davis,Yes,Better Opportunity,,True,False,18-25,6+yr
EMP1967,Sarah Mccann,Female,45.0,,Married,Research & Development,Lab Technician,1,Marketing,,5,40200.0,71.94,Yes,3.0,,2.0,2.0,4.0,3.0,2,,Non-Travel,Williamhaven,Todd Black,No,,,True,False,36-45,3-6yr
EMP2150,Tracy Nolan,Female,52.0,,Married,Marketing,Content Strategist,3,Technical Degree,,9,99300.0,82.32,Yes,2.0,3.0,4.0,1.0,3.0,4.0,2,,Travel_Frequently,North Samantha,Paula Osborne,No,,,False,False,46-65,6+yr
EMP2094,Mrs. Lisa Stevenson,Not Disclosed,41.0,,Single,Human Resources,Recruiter,1,Marketing,,8,78200.0,58.51,Yes,3.0,3.0,,,2.0,1.0,2,,Travel_Frequently,Josebury,Allison Williams,No,,,True,False,36-45,6+yr
EMP1804,Melanie Jones,Female,34.0,,Divorced,Sales,Sales Executive,2,Business,,1,68040.0,70.43,No,4.0,,,1.0,0.0,5.0,2,,Travel_Frequently,Bishoptown,Brenda Martin,No,,,True,True,26-35,<1yr
EMP1995,Jamie Gonzalez,Male,50.0,,Married,Human Resources,Recruiter,1,Human Resources,,4,74900.0,95.52,No,5.0,2.0,,,5.0,3.0,1,,Non-Travel,Jackchester,David Williams,No,,,True,False,46-65,3-6yr
EMP1581,Shawn Gordon,Female,50.0,,Single,Finance,Accountant,3,Human Resources,,7,29700.0,96.5,No,1.0,2.0,3.0,3.0,2.0,6.0,0,3.4,Travel_Rarely,East Dariusstad,Stacy Dixon,No,,,False,False,46-65,6+yr
EMP2046,Joshua Allison,Male,28.0,,Married,Research & Development,Data Analyst,2,Marketing,,1,76400.0,42.34,Yes,2.0,3.0,1.0,2.0,2.0,3.0,3,33.0,Non-Travel,East James,Bridget Mendoza,No,,,False,False,26-35,<1yr
EMP1078,Samantha Lee,Female,41.0,1968-08-16,Single,Research & Development,Lab Technician,5,Medical,2019-08-12,5,64250.0,65.46,No,4.0,2.0,3.0,2.0,5.0,3.0,1,31.5,Travel_Frequently,South Carrie,Abigail Walsh,Yes,Retirement,,False,False,36-45,3-6yr
EMP1548,Anna Contreras,Male,41.0,,Single,IT,Software Engineer,3,Human Resources,,7,60600.0,74.24,No,3.0,1.0,1.0,3.0,0.0,3.0,1,,Travel_Frequently,Port Sherrymouth,James Harris,No,,,False,False,36-45,6+yr
EMP1353,David Anderson,Female,51.0,,Single,IT,IT Support,4,Medical,2022-08-12,2,93135.0,57.32,No,5.0,1.0,4.0,,2.0,3.0,0,16.5,Travel_Frequently,West Patrickburgh,William Valdez,No,,,True,True,46-65,1-3yr
EMP1749,Michele Richards,Male,32.0,1982-08-01,Divorced,Sales,Sales Representative,2,Medical,,2,95500.0,43.37,Yes,2.0,1.0,3.0,2.0,2.0,1.0,3,15.2,Travel_Rarely,Emilybury,Vincent Hughes,No,,,False,False,26-35,1-3yr
EMP1827,Richard Rose Dds,Male,26.0,1993-06-09,Single,Sales,Sales Executive,5,Technical Degree,,5,48700.0,77.62,No,5.0,,,1.0,0.0,6.0,2,,Non-Travel,East Hannahhaven,William Porter,No,,,True,False,26-35,3-6yr
EMP1126,Benjamin Sexton,Female,35.0,,Single,Marketing,Content Strategist,5,Business,,3,73700.0,66.63,Yes,2.0,3.0,1.0,,3.0,1.0,2,6.9,Travel_Frequently,Danielport,Teresa Rose,No,,,True,False,26-35,1-3yr
EMP2253,Regina Mcgrath,Female,53.0,,Single,Human Resources,HR Executive,3,Human Resources,,5,21900.0,47.04,No,5.0,,,,1.0,6.0,1,6.1,Travel_Frequently,Martinezside,Christopher Rice,No,,,True,False,46-65,3-6yr
EMP1758,Nicole White,Female,56.0,,Married,IT,Software Engineer,3,Medical,,9,79800.0,88.61,No,3.0,4.0,2.0,,0.0,5.0,2,,Non-Travel,East Jacobburgh,Anita Hernandez MD,Yes,Retirement,,True,False,46-65,6+yr
EMP2067,Jennifer Figueroa,Female,44.0,1977-05-07,Married,Sales,Sales Representative,2,Technical Degree,,9,58300.0,47.35,No,5.0,3.0,,1.0,4.0,2.0,3,18.2,Travel_Rarely,North Stephenburgh,Deborah Lewis,No,,,True,False,36-45,6+yr
EMP1577,Bob Villarreal Dds,Male,26.0,,Single,Research & Development,Lab Technician,2,Marketing,,1,17900.0,90.3,Yes,2.0,,4.0,3.0,3.0,5.0,1,,Travel_Frequently,Lake Christopherton,Alexis Bradshaw,No,,,True,False,26-35,<1yr
EMP1622,Tina King,Not Disclosed,53.0,1966-08-23,Married,IT,IT Support,2,Marketing,,1,52200.0,84.37,Yes,3.0,,2.0,2.0,1.0,3.0,2,4.3,Non-Travel,Heatherstad,Justin Mckinney,No,,,True,False,46-65,<1yr
EMP1768,Steven Mcmillan,Female,28.0,,Married,Human Resources,HR Manager,5,Marketing,2016-11-17,8,19600.0,58.04,No,5.0,1.0,,4.0,2.0,0.0,2,,Non-Travel,East Jeffrey,Michael Giles,No,,,True,False,26-35,6+yr
EMP2230,Andrew Smith,Not Disclosed,59.0,1970-03-25,Single,Research & Development,Research Scientist,2,Technical Degree,,5,20200.0,38.16,Yes,3.0,1.0,1.0,2.0,4.0,1.0,2,22.2,Non-Travel,Cannonfort,Mr. Charles Graves,No,,,False,False,46-65,3-6yr
EMP2438,Stephen Turner,Female,41.0,,Single,IT,Software Engineer,2,Marketing,,1,18690.0,48.58,No,5.0,2.0,4.0,4.0,4.0,2.0,2,,Travel_Frequently,Davisshire,Maria Rodriguez,Yes,Better Opportunity,,False,True,36-45,<1yr
EMP2031,David Williams,Male,50.0,,Divorced,Sales,Sales Manager,4,Human Resources,2016-08-06,8,50300.0,37.73,No,4.0,4.0,1.0,3.0,4.0,1.0,1,,Non-Travel,Port Joel,Taylor Owens,Yes,Better Opportunity,,False,False,46-65,6+yr
EMP2415,Fred Velazquez,Female,26.0,,Divorced,Research & Development,Lab Technician,3,Marketing,,1,37700.0,32.42,No,5.0,4.0,4.0,,4.0,0.0,2,,Travel_Frequently,North Abigail,Shari Lynch,No,,,True,False,26-35,<1yr
EMP1803,Duane Craig,Female,30.0,2001-01-15,Single,Sales,Sales Manager,5,Business,,9,106500.0,39.93,No,3.0,1.0,3.0,2.0,3.0,0.0,3,36.8,Travel_Rarely,North Danielport,Mr. David Ford,No,,,False,False,26-35,6+yr
EMP1845,Melissa Miller,Female,41.0,,Not Disclosed,Marketing,Marketing Executive,2,Marketing,2021-05-02,3,68500.0,39.75,No,2.0,4.0,1.0,,2.0,3.0,3,6.7,Non-Travel,Chasemouth,Kirsten Stephens,No,,,True,False,36-45,1-3yr
EMP2323,Catherine Nunez,Female,42.0,,Single,Research & Development,Lab Technician,2,Marketing,,8,104800.0,39.94,No,4.0,4.0,2.0,4.0,2.0,2.0,0,15.3,Non-Travel,Port Lisa,Michael Payne,No,,,False,False,36-45,6+yr
EMP2345,Anthony Barnes,Male,49.0,1970-03-22,Not Disclosed,Research & Development,Data Analyst,4,Medical,,4,68600.0,38.83,Yes,3.0,4.0,1.0,,0.0,0.0,1,2.0,Travel_Rarely,Hectorchester,David Perez,No,,,True,False,46-65,3-6yr
EMP1260,Kathleen Zavala,Female,49.0,1997-04-03,Married,IT,Software Engineer,1,Business,2019-04-18,5,81000.0,86.67,No,4.0,,2.0,4.0,1.0,3.0,2,14.5,Travel_Rarely,Stephanieberg,Gary Washington,Yes,Retirement,,True,False,46-65,3-6yr
EMP1283,Christina Rogers,Female,30.0,,Single,IT,IT Support,2,Medical,,5,28300.0,70.79,Yes,4.0,1.0,4.0,3.0,2.0,6.0,1,,Travel_Rarely,Bridgesberg,Dr. Shelby Thomas MD,No,,,False,False,26-35,3-6yr
EMP1635,Perry Cooper,Male,30.0,,Married,Marketing,Marketing Executive,5,Human Resources,,8,52500.0,30.22,No,4.0,3.0,4.0,4.0,2.0,6.0,1,6.7,Non-Travel,New Sarah,Steven David,No,,,False,False,26-35,6+yr
EMP2474,Jacob Young,Female,41.0,,Married,Human Resources,HR Manager,1,Business,2016-12-13,8,70700.0,42.77,No,1.0,2.0,3.0,4.0,5.0,3.0,3,34.9,Travel_Rarely,New Sarah,Matthew Allen,No,,,False,False,36-45,6+yr
EMP1475,Richard Hicks,Male,24.0,1970-01-28,Married,IT,IT Support,3,Business,,7,45000.0,52.65,No,5.0,4.0,1.0,,0.0,3.0,3,22.6,Non-Travel,Carneyview,Mrs. Charlene Casey,No,,,True,False,18-25,6+yr
EMP1456,Peter Allen,Not Disclosed,49.0,,Married,Marketing,Marketing Manager,1,Human Resources,,7,29600.0,55.94,No,3.0,1.0,4.0,1.0,2.0,4.0,3,,Travel_Frequently,Port Thomasfurt,John Williams,No,,,False,False,46-65,6+yr
EMP1321,James Rasmussen,Female,51.0,,Not Disclosed,Sales,Sales Executive,3,Medical,,8,81000.0,86.62,Yes,1.0,1.0,2.0,,2.0,4.0,0,35.6,Travel_Rarely,Patriciafort,Frank Gonzales,No,,,True,False,46-65,6+yr
EMP1435,Rachel Robertson,Male,35.0,1965-11-04,Single,Marketing,Content Strategist,5,Technical Degree,2022-03-07,2,65600.0,95.71,Yes,2.0,3.0,,1.0,3.0,1.0,3,,Travel_Rarely,Thorntonborough,Monica Ortiz,No,,,True,False,26-35,1-3yr
EMP1300,Justin Travis,Not Disclosed,41.0,2001-12-15,Married,IT,Software Engineer,2,Marketing,,3,105700.0,67.67,Yes,2.0,4.0,3.0,3.0,0.0,2.0,2,,Travel_Frequently,North Alexis,Katherine Gibbs,No,,,False,False,36-45,1-3yr
EMP1437,Melissa Flores Phd,Male,31.0,,Divorced,IT,IT Support,5,Medical,,4,86700.0,67.75,No,1.0,4.0,4.0,3.0,2.0,2.0,3,35.9,Non-Travel,New Mia,Donald Livingston Jr.,No,,,False,False,26-35,3-6yr
EMP2427,Wendy Willis,Male,36.0,1976-08-20,Married,Human Resources,HR Executive,5,Technical Degree,,6,65900.0,88.31,Yes,2.0,,4.0,1.0,1.0,3.0,0,1.5,Non-Travel,Charlesville,Chad Goodman,No,,,True,False,36-45,3-6yr
EMP1439,James Walter,Female,50.0,,Single,Sales,Sales Representative,2,Human Resources,2018-12-01,6,91800.0,65.56,Yes,3.0,2.0,4.0,4.0,2.0,6.0,2,,Non-Travel,Christophermouth,Anne Snyder,No,,,False,False,46-65,3-6yr
EMP1326,Jennifer Bentley,Male,30.0,,Divorced,Finance,Finance Manager,1,Medical,,6,116400.0,45.74,Yes,4.0,2.0,,4.0,4.0,0.0,1,14.0,Non-Travel,Portermouth,Cody Savage,No,,,True,False,26-35,3-6yr
EMP1404,Richard King,Female,37.0,,Single,Research & Development,Lab Technician,3,Human Resources,,9,62500.0,56.11,No,3.0,3.0,,2.0,2.0,0.0,3,23.6,Travel_Rarely,Jeremymouth,Deborah Diaz,No,,,True,False,36-45,6+yr
EMP2290,Jacob Duke,Female,51.0,1968-08-02,Single,Human Resources,HR Manager,5,Human Resources,,8,36800.0,46.42,No,3.0,4.0,2.0,2.0,0.0,4.0,1,8.2,Non-Travel,Lake Jeffreyview,Angela Johnson,No,,,False,False,46-65,6+yr
EMP1565,Andrew Wise Ii,Male,21.0,,Not Disclosed,Finance,Accountant,3,Marketing,,10,81000.0,58.97,Yes,5.0,1.0,2.0,1.0,3.0,5.0,1,12.2,Travel_Frequently,Kellyberg,Jessica Oconnor,No,,,False,False,18-25,6+yr
EMP1279,Kenneth Buckley,Male,41.0,,Divorced,Marketing,Marketing Manager,2,Marketing,,1,77800.0,99.15,No,3.0,1.0,1.0,3.0,2.0,3.0,1,,Travel_Rarely,Bryanborough,Benjamin Avila,No,,,False,False,36-45,<1yr
EMP1656,Edwin Harris,Female,41.0,,Not Disclosed,Sales,Sales Executive,5,Medical,2018-08-01,6,87400.0,94.74,No,1.0,2.0,4.0,1.0,2.0,0.0,3,34.4,Travel_Frequently,South Kimberly,Michael Burns,No,,,False,False,36-45,3-6yr
EMP2363,Brittany Nelson,Female,32.0,,Married,Human Resources,HR Executive,4,Medical,,1,15000.0,70.09,Yes,4.0,1.0,2.0,,2.0,5.0,1,,Travel_Frequently,Smithfurt,Chelsea Cruz,No,,,True,False,26-35,<1yr
EMP1733,Aaron Robertson,Male,50.0,,Divorced,IT,Software Engineer,1,Business,,3,103400.0,49.41,Yes,2.0,3.0,2.0,3.0,2.0,1.0,1,,Travel_Rarely,West Renee,Katherine Martin,No,,,False,False,46-65,1-3yr
EMP1554,Allison Abbott Dvm,Male,47.0,,Single,IT,Software Engineer,1,Business,,2,71500.0,33.88,No,2.0,,3.0,4.0,1.0,0.0,0,,Non-Travel,South Karen,Jason Gonzalez,No,,,True,False,46-65,1-3yr
EMP1095,Charles Rivera,Male,50.0,,Married,Finance,Financial Analyst,1,Human Resources,,7,25400.0,65.06,No,5.0,,2.0,2.0,3.0,3.0,3,,Non-Travel,West Loriview,Vincent Berg,No,,,True,False,46-65,6+yr
EMP2478,Yvette Ayala,Female,43.0,,Married,Marketing,Marketing Manager,2,Marketing,,8,23200.0,64.11,No,5.0,2.0,3.0,,4.0,3.0,0,2.7,Travel_Rarely,Adammouth,Nathan Smith,Yes,Relocation,,True,False,36-45,6+yr
EMP2256,Michelle Tyler,Female,28.0,,Single,IT,Software Engineer,5,Business,,9,46000.0,79.5,No,3.0,4.0,1.0,4.0,2.0,3.0,0,5.9,Travel_Rarely,Port Jamesfort,Tracy Parker,No,,,False,False,26-35,6+yr
EMP1246,Tanya Willis,Male,32.0,,Married,Marketing,Content Strategist,4,Marketing,,3,25500.0,88.85,No,4.0,,,2.0,3.0,3.0,0,1.7,Travel_Frequently,Jessicaside,Angel Lee,Yes,,,True,False,26-35,1-3yr
EMP1946,Shannon Velez,Female,43.0,,Divorced,Research & Development,Lab Technician,3,Business,,7,85200.0,57.61,No,5.0,,1.0,3.0,3.0,6.0,2,,Non-Travel,South Ryan,Melanie Howard,No,,,True,False,36-45,6+yr
EMP2192,Jessica Jones,Not Disclosed,50.0,,Married,Marketing,Marketing Executive,5,Medical,2020-07-17,4,56600.0,92.07,Yes,5.0,3.0,4.0,3.0,4.0,3.0,0,11.2,Non-Travel,Summersfurt,Robert Pittman,No,,,False,False,46-65,3-6yr
EMP1776,Tonya Chambers,Male,41.0,,Single,Sales,Sales Representative,5,Marketing,,6,46900.0,92.8,Yes,4.0,4.0,3.0,,2.0,2.0,3,,Travel_Rarely,Hansonbury,Douglas Thompson,No,,,True,False,36-45,3-6yr
EMP1427,Tanya Fowler,Female,21.0,,Divorced,Research & Development,Research Scientist,1,Human Resources,2017-12-28,7,80500.0,67.89,Yes,4.0,4.0,1.0,4.0,2.0,1.0,1,,Travel_Frequently,Lynchshire,Debbie Wood,No,,,False,False,18-25,6+yr
EMP2187,Mary Perez,Female,44.0,1992-08-12,Divorced,Sales,Sales Manager,1,Life Sciences,,1,109400.0,72.01,No,3.0,,4.0,,0.0,5.0,2,30.8,Travel_Rarely,Jeffreymouth,Nicholas Duffy,No,,,True,False,36-45,<1yr
EMP1150,Raymond Young,Male,30.0,,Divorced,IT,IT Support,1,Marketing,2021-03-12,3,23900.0,45.23,No,5.0,,1.0,2.0,0.0,5.0,0,2.6,Non-Travel,Josechester,Thomas Hines,No,,,True,False,26-35,1-3yr
EMP1227,Edward Ramos,Male,41.0,,Divorced,Sales,Sales Executive,4,Life Sciences,,6,84500.0,43.89,Yes,5.0,3.0,3.0,3.0,1.0,4.0,2,,Travel_Frequently,South Christopher,Joe Mata,No,,,False,False,36-45,3-6yr
EMP1866,Jessica Ramos,Female,30.0,,Divorced,Marketing,Marketing Manager,1,Technical Degree,2023-06-19,1,49900.0,49.8,Yes,3.0,1.0,4.0,,1.0,0.0,1,8.1,Non-Travel,Lake Richardport,Kimberly Bird,Yes,Relocation,,True,False,26-35,<1yr
EMP1968,Calvin West,Female,24.0,,Single,Human Resources,Recruiter,1,Life Sciences,,9,65200.0,35.63,No,3.0,,4.0,,0.0,5.0,0,,Non-Travel,Johntown,Angelica Young,No,,,True,False,18-25,6+yr
EMP2119,Cindy Dawson,Female,22.0,,Single,Finance,Finance Manager,4,Life Sciences,,9,73100.0,68.77,No,2.0,2.0,2.0,3.0,2.0,1.0,3,,Non-Travel,New Edward,John Gomez,No,,,False,False,18-25,6+yr
EMP2246,Kristina Galvan,Female,35.0,,Single,Human Resources,HR Executive,3,Business,2017-12-24,7,46200.0,94.35,No,4.0,1.0,2.0,2.0,1.0,3.0,1,27.1,Travel_Frequently,Kimberlymouth,Kevin Green,No,,,False,False,26-35,6+yr
EMP1901,Timothy Wood,Not Disclosed,41.0,,Divorced,Marketing,Marketing Executive,3,Life Sciences,,8,20500.0,81.38,No,5.0,3.0,3.0,3.0,4.0,4.0,1,,Travel_Frequently,Prattview,Crystal Williams,Yes,Better Opportunity,,False,False,36-45,6+yr
EMP1700,Casey Riddle,Female,34.0,,Divorced,Marketing,Marketing Manager,3,Life Sciences,,9,92900.0,65.42,No,3.0,3.0,,3.0,4.0,3.0,2,17.4,Non-Travel,Lake Pamela,Sabrina Tran,No,,,True,False,26-35,6+yr
EMP1602,Sharon Yu,Female,26.0,,Married,IT,Software Engineer,3,Business,,7,46000.0,61.67,No,3.0,,4.0,1.0,1.0,1.0,3,9.2,Travel_Rarely,New Grantbury,Jose Taylor,No,,,True,False,26-35,6+yr
EMP2292,Antonio Moore,Female,22.0,,Divorced,Marketing,Content Strategist,5,Marketing,,3,24500.0,33.19,Yes,3.0,,2.0,1.0,4.0,6.0,2,,Non-Travel,Lake Jason,Hayley Porter,No,,,True,False,18-25,1-3yr
EMP2059,Diane Porter,Female,53.0,,Single,Research & Development,Lab Technician,1,Marketing,,2,48600.0,79.42,No,3.0,4.0,,,1.0,0.0,1,36.2,Travel_Frequently,Berryshire,Kellie Curry,No,,,True,False,46-65,1-3yr
EMP1218,Caroline Estrada,Female,37.0,,Divorced,Sales,Sales Executive,1,Medical,2019-02-24,5,37600.0,62.83,No,1.0,3.0,3.0,,1.0,2.0,0,,Travel_Frequently,Guerraville,Alexandria Tucker,No,,,True,False,36-45,3-6yr
EMP2097,Nicholas Ellis,Female,24.0,,Married,Human Resources,HR Executive,2,Business,,2,63915.0,68.47,Yes,3.0,4.0,3.0,3.0,4.0,5.0,1,26.1,Travel_Frequently,Maddenfurt,Mr. Mark Lawrence,No,,,False,False,18-25,1-3yr
EMP1818,Nathan Guzman,Female,37.0,,Single,IT,System Admin,1,Marketing,,1,54400.0,60.75,Yes,4.0,3.0,3.0,,3.0,2.0,3,16.0,Travel_Rarely,Lake Dawn,Kevin Jones,No,,,True,False,36-45,<1yr
EMP1221,Richard Morris Md,Female,45.0,,Single,Research & Development,Research Scientist,4,Life Sciences,,7,62800.0,69.41,No,3.0,3.0,4.0,2.0,4.0,2.0,2,8.3,Travel_Frequently,Deniseland,Alexander Schroeder,No,,,False,False,36-45,6+yr
EMP1214,Timothy Holt,Female,49.0,,Divorced,IT,Software Engineer,1,Business,,2,67200.0,40.96,No,1.0,,,1.0,2.0,5.0,3,28.5,Non-Travel,Romeroborough,Jose Hebert,No,,,True,False,46-65,1-3yr
EMP2453,Daniel Romero,Female,49.0,1981-02-28,Not Disclosed,Research & Development,Lab Technician,3,Business,2016-02-02,8,41700.0,75.23,Yes,1.0,1.0,3.0,4.0,2.0,6.0,0,23.2,Non-Travel,Scottfurt,Andrew Torres,No,,,False,False,46-65,6+yr
EMP1908,Angela Estrada,Female,48.0,1981-06-18,Single,Sales,Sales Manager,4,Medical,,5,37800.0,49.04,Yes,3.0,1.0,1.0,,3.0,3.0,1,,Travel_Rarely,Rangelstad,Mary Benjamin,No,,,True,False,46-65,3-6yr
EMP1395,Jose Hernandez,Male,38.0,,Divorced,Research & Development,Research Scientist,5,Life Sciences,,2,76900.0,98.79,No,3.0,2.0,4.0,2.0,4.0,3.0,2,23.8,Non-Travel,Johnsonmouth,Kelly Cox,Yes,Better Opportunity,,False,False,36-45,1-3yr
EMP1368,Shannon Rodriguez,Female,34.0,,Divorced,IT,IT Support,2,Medical,2019-09-21,5,68400.0,39.61,No,1.0,,1.0,,2.0,3.0,1,,Travel_Rarely,New George,Christy Miller,No,,,True,False,26-35,3-6yr
EMP1925,Andrea Williams,Male,41.0,,Divorced,Sales,Sales Executive,3,Medical,2017-07-01,7,89700.0,93.42,Yes,3.0,,3.0,,3.0,6.0,0,,Non-Travel,West Amandafort,Kimberly Morales,No,,,True,False,36-45,6+yr
EMP1013,James Walters,Male,23.0,2003-11-03,Single,Finance,Accountant,5,Human Resources,,4,87700.0,65.57,No,4.0,,2.0,,2.0,3.0,3,6.3,Travel_Frequently,Martinezfort,Julie Webb MD,No,,,True,False,18-25,3-6yr
EMP2443,George Brooks,Male,21.0,,Not Disclosed,Sales,Sales Representative,4,Medical,,5,21300.0,78.71,No,1.0,2.0,3.0,2.0,2.0,5.0,0,,Non-Travel,South Jason,Brandon Daugherty,No,,,False,False,18-25,3-6yr
EMP2368,Madison Decker,Not Disclosed,30.0,,Single,Sales,Sales Manager,1,Medical,2016-08-18,8,87500.0,76.27,No,3.0,1.0,2.0,2.0,4.0,3.0,1,9.3,Travel_Frequently,East Jonathan,Daniel Johnson,No,,,False,False,26-35,6+yr
EMP2223,Amanda Barker,Not Disclosed,27.0,,Divorced,IT,System Admin,3,Business,,2,63100.0,78.25,No,2.0,,4.0,,2.0,3.0,1,,Non-Travel,Moorebury,Kristina Estrada,No,,,True,False,26-35,1-3yr
EMP1235,Kristine Lowery,Male,23.0,,Single,IT,IT Support,5,Human Resources,,8,45800.0,79.57,No,2.0,2.0,4.0,,2.0,5.0,0,21.7,Non-Travel,Lindatown,Barbara Watson,No,,,True,False,18-25,6+yr
EMP1696,Jeffery Franklin,Male,40.0,,Not Disclosed,Human Resources,Recruiter,2,Life Sciences,2022-10-22,2,93600.0,94.0,Yes,3.0,,,4.0,4.0,5.0,1,31.1,Non-Travel,Jasonside,Mary Jones,No,,,True,False,36-45,1-3yr
EMP2085,Joshua Wise,Female,52.0,,Single,Human Resources,HR Executive,3,Medical,,2,79600.0,95.36,Yes,1.0,,1.0,1.0,4.0,0.0,0,,Travel_Rarely,East Mariofort,Mary Hill,No,,,True,False,46-65,1-3yr
EMP2469,Emily Young,Female,21.0,,Divorced,Research & Development,Research Scientist,4,Human Resources,,3,28500.0,62.09,No,5.0,1.0,2.0,,2.0,3.0,1,5.3,Non-Travel,East Emily,Kristen Sanders,Yes,Retirement,,True,False,18-25,1-3yr
